attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,,,,,,,,False,,,,,GHmv9Bn74ukghEWQx2yp7A,,,,,"['Mexican', 'Restaurants']",,,Baja Fresh Express,,,,,,,,,,,,,4,,AZ,,,,,False,"777 S College Ave
Tempe, AZ 85281",,,,,,,,,,,,,False,Tempe,,,2.0,,business,,,33.4226468,,,-111.9348002,,,,,,,,,,,,,,,,,,,,,,,False,[],,,,
False,,,06:00,,,,,06:00,False,True,none,False,,True,C51teWZIJIEGVYFTijaw_w,False,,06:00,False,"['Fast Food', 'Restaurants']",False,06:00,Chick-fil-A,False,False,,,,,,1,False,False,,,43,,AZ,True,22:00,True,False,True,"905 N Dobson Rd
Mesa, AZ 85201",22:00,,False,,,False,06:00,,False,True,22:00,free,True,Mesa,True,,4.5,,business,True,False,33.4326089,False,,-111.8717022,22:00,,22:00,22:00,True,False,,,,,False,,True,,,True,,06:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,,False,full_bar,False,,,eyI-uJa_HBm7wAgeKVqdIA,False,,,,"['Mexican', 'Restaurants']",True,,Las Rositas Bistro Mexicano Restaurant,,False,,,,,,1,,,,,3,,NC,,,,,,"530 Eastway Drive
NoDa
Charlotte, NC 28205",,,,,,,,,False,,,,True,Charlotte,,,3.0,,business,True,False,35.250078,,,-80.78139,,,,,True,,,,,,True,,False,,,,,,,,casual,,True,['NoDa'],,False,,False
False,,True,17:00,,,,,17:00,True,True,full_bar,False,,False,079g3KpS_7j_Zw53JmD9Vg,False,,17:00,False,"['American (Traditional)', 'Restaurants']",True,,1947 Tavern,True,False,,,False,,True,2,False,False,False,False,74,,PA,True,23:00,False,False,True,"5744 12nd ellsworth Ave
Shadyside
Pittsburgh, PA 15232",23:00,,False,False,,False,17:00,,True,False,23:00,free,True,Pittsburgh,False,,3.5,,business,False,False,40.451096,True,False,-79.9332613,,,23:00,01:00,False,False,,,False,,False,,False,,,,,17:00,average,no,casual,,True,['Shadyside'],,False,False,False
False,,,06:00,,,,,06:00,,False,none,False,,False,-nRgJjyPsNiPMhBTdTvwrA,False,,06:00,,"['Mexican', 'Restaurants']",False,06:00,La Bonita Taco Shop,True,False,,,,,,1,,False,,,5,,NV,True,22:00,,False,True,"2500 E Desert Inn Rd
Eastside
Las Vegas, NV 89169",22:00,,,,,False,06:00,,False,False,22:00,no,True,Las Vegas,True,,3.5,,business,False,False,36.130978,,,-115.115914,22:00,,22:00,22:00,True,False,06:00,,,,False,22:00,False,,False,,,06:00,quiet,,casual,,True,['Eastside'],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,True,EyWKKd2DjQPZlNfttSw74Q,False,,11:00,False,"['Burgers', 'Fast Food', 'Restaurants']",False,11:00,Five Guys Burgers and Fries,False,False,,,,,,2,False,False,,,48,,QC,True,23:00,True,False,True,"468 Rue McGill
Ville-Marie
Montr茅al, QC H2Y 2H4",23:00,,False,,,False,11:00,,False,False,23:00,no,True,Montr茅al,,,4.0,,business,False,False,45.5007158067,False,,-73.5590977642,23:00,,23:00,23:00,True,False,11:00,,,,False,23:00,True,,,False,,11:00,average,,casual,,True,['Ville-Marie'],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,zSEknIqmkGL1pQt-ApEeoQ,False,,11:00,False,"['Restaurants', 'Italian']",False,11:00,Aiello's East Coast Italian,False,False,,,,,,2,False,False,,,69,,AZ,True,22:00,False,False,True,"777 E Thunderbird Rd
Ste 100
Phoenix, AZ 85022",21:00,,False,,,False,11:00,,False,True,21:00,no,True,Phoenix,,,4.0,,business,True,False,33.6075454,True,,-112.0634243,21:00,,21:00,22:00,True,False,11:00,,,,False,20:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,True,mV7VG6DwK2S57KJDlM29uQ,False,,11:00,False,"['Chinese', 'Restaurants']",False,11:00,China Red Cafe,False,False,,,,,,1,False,False,,,86,,AZ,True,21:30,True,False,True,"13000 W Indian School Rd
Ste A 1
Litchfield Park, AZ 85340",21:00,,False,,,False,11:00,,False,True,21:00,no,True,Litchfield Park,,,4.0,,business,True,False,33.4948735,False,,-112.3390531,21:00,,21:00,21:30,True,False,12:00,,,,True,21:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,,False,,,,,-wl5HM49RN-B-QpoZpG0DQ,,,,,"['Restaurants', 'Italian']",False,,Mama Theresa's,,,,,,,,,,,,,7,,SC,,,,,True,"2435 Hwy 160 W
Fort Mill, SC 29708",,,,,,,,,,,,,False,Fort Mill,,,1.5,,business,,,35.0466773,,,-80.9897848,,,,,,,,,,,,,,,,,,,,,casual,,,[],,,,
False,,,10:30,,,,,10:30,False,True,none,False,,True,gvSB2TlcxAOs_ppZ44iirg,False,,10:30,False,"['Pizza', 'Restaurants']",False,10:30,Naked Pizza,False,False,,,,,,2,False,False,,,26,,AZ,True,23:00,False,False,True,"4747 E Elliot Rd
Phoenix, AZ 85044",22:00,,False,,,False,10:30,,False,True,22:00,free,False,Phoenix,,,3.5,,business,True,False,33.348162,True,,-111.9819,22:00,,22:00,23:00,True,False,10:30,,,,True,22:00,True,,,,,10:30,quiet,,casual,,False,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,sCa3a9H2Wz-HPL4NC8D3xA,False,,,False,"['Mexican', 'Restaurants']",False,,Filibertos,False,False,,,,,,1,False,False,,,6,,AZ,True,,True,False,True,"229 E Dunlap Ave
Phoenix, AZ 85020",,,False,,,False,,,False,False,,no,True,Phoenix,,,2.5,,business,False,False,33.5674897,False,,-112.0702065,,,,,True,False,,,,,True,,False,,,,,,quiet,,casual,,True,[],,False,,False
True,,,,,,,,,False,False,none,False,,True,1PQNIw4DgWTy_18cH5hVCA,False,,,False,"['Chinese', 'Restaurants']",True,,China One,False,False,,,,,,1,False,False,,,70,,NV,True,,True,False,True,"921 S Rainbow Blvd
Westside
Las Vegas, NV 89145",,,False,,,False,,,False,True,,no,True,Las Vegas,,,3.5,,business,True,False,36.1611511,False,,-115.2453624,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,['Westside'],,False,,False
True,,,11:00,,,,,11:00,False,False,none,False,,True,9Cy0YuXSidHGZVsKHf_z8g,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,Sicili's Pizza,False,False,,,,,,1,False,False,,,100,,NV,True,22:00,True,False,True,"529 E Twain Ave
Eastside
Las Vegas, NV 89169",22:00,,False,,,False,11:00,,False,True,22:00,free,True,Las Vegas,,,4.0,,business,True,False,36.1207998951,False,,-115.151395523,22:00,,22:00,22:00,True,False,11:00,,,,True,22:00,False,,False,,,11:00,quiet,,casual,,True,['Eastside'],,False,,False
,,,,,,,,,False,False,,,,False,n-O-ZAWuFNcT3_saUNuijA,,,,False,"['Chinese', 'Restaurants']",False,,Asian House,False,,,,,,,1,False,False,,,17,,WI,True,,False,False,True,"1 Dempsey Rd
Ste 3
Eastmorland
Madison, WI 53714",,,False,,,False,,,,,,,True,Madison,,,3.0,,business,,,43.0978191,False,,-89.3173819,,,,,True,False,,,,,False,,,,,,,,,,casual,,False,['Eastmorland'],,,,
False,,,11:00,,,,,11:00,False,False,,False,,,lSttZdhVDsfPIXvjgq12ig,False,,11:00,False,"['Chinese', 'Restaurants']",,11:00,Food Express Chinese Restaurant,,False,,,,,,2,False,,,,9,,NV,True,03:00,False,,True,"Palace Station Hotel and Casion
2414 W Sahara Ave
Las Vegas, NV 89102",03:00,,False,,,False,11:00,,False,False,03:00,,True,Las Vegas,,,3.0,,business,,False,36.1444402,False,,-115.174417,03:00,,03:00,03:00,True,,11:00,,,,False,03:00,False,,,,,11:00,loud,,casual,,True,[],,False,,False
,,,,,,,,,,,none,,,,ryec1JbnhfZjiIAJjaH6aw,,,,,"['Fast Food', 'Restaurants']",,,Auntie Anne's Pretzels,,,,,,,,1,,,,,6,,NV,True,,,,True,"3850 Las Vegas Blvd S
Excalibur
The Strip
Las Vegas, NV 89109",,,,,,False,,,,False,,,True,Las Vegas,,,4.0,,business,,,36.098909,,,-115.175557,,,,,True,,,,,,,,,,,False,,,,,casual,,True,['The Strip'],,,,
False,,,,,,,,,,,,False,,,I2fANye62hw2rRYvPeeh6Q,False,,,,"['Pizza', 'Restaurants']",,,Luckys pizza,,False,,,,,,,,,,,4,,AZ,,,,,True,"20283 N Lake Pleasant Rd
Ste 110
Peoria, AZ 85383",,,,,,,,,False,,,,True,Peoria,,,4.0,,business,,False,33.659612,,,-112.247472,,,,,True,,,,,,True,,False,,,,,,quiet,,casual,,,[],,False,,False
False,,,,,,,,,False,False,,False,,,nAyXstuHfiHc45n3P-EOVA,False,,,False,"['Fast Food', 'Restaurants']",,,Burger King,,False,,,,,,1,False,,,,3,,AZ,True,,False,,True,"4025 E Bell Rd
Phoenix, AZ 85032",,,False,,,False,,,False,False,,,True,Phoenix,,,3.5,,business,,False,33.6404825,False,,-111.9949704,,,,,True,,,,,,False,,False,,,,,,,,casual,,True,[],,False,,False
True,,,11:00,,,,,11:00,False,False,none,False,,True,INZhYI1ffww8KztB-shHuQ,False,,,False,"['Chinese', 'Restaurants']",True,11:00,J&M Chinese Cuisine,False,False,,,,,,1,False,False,,,16,,AZ,True,22:00,True,False,True,"9501 W Peoria Ave
Ste 113
Peoria, AZ 85345",21:00,,False,,,True,12:00,,False,True,21:00,no,True,Peoria,,,2.5,,business,True,False,33.579921,True,,-112.2644418,21:00,,,22:00,True,False,12:00,,,,False,21:00,False,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,10:30,,,,,10:30,False,False,none,False,,True,m0leozN1maqhJdi-VbQusQ,False,,10:30,False,"['Pizza', 'Restaurants']",False,10:30,Naked Pizza,False,False,,,,,,2,False,False,,,12,,AZ,True,23:00,False,False,True,"25155 N 67th Ave
Phoenix, AZ 85083",23:00,,False,,,False,10:30,,False,True,23:00,free,False,Phoenix,,,3.0,,business,False,False,33.713692,True,,-112.202428,23:00,,23:00,23:00,True,False,10:30,,,,False,23:00,False,,,,,10:30,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,True,zHrdyHYm5GtJ79sAoUyB0Q,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,Shangri-La Chinese Cuisine,False,False,,,,,,2,False,False,,,43,,AZ,True,22:00,True,False,True,"18561 N 59th Ave
Ste 122
Glendale, AZ 85308",22:00,,False,,,True,11:00,,False,False,22:00,no,False,Glendale,True,,3.5,,business,True,False,33.6529637,False,,-112.1848433,22:00,,22:00,22:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,AW1uq13zFslTBoD6vL99Bw,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,El Rico's Dos Mexican Food,False,False,,,,,,2,False,False,,,31,,AZ,True,21:00,True,False,True,"1455 W Elliot Rd
Ste 101
Gilbert, AZ 85233",21:00,,False,,,False,11:00,,False,False,21:00,free,False,Gilbert,,,4.5,,business,True,False,33.349235,True,,-111.821218,21:00,,21:00,21:00,True,False,,,,,False,,True,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,,False,,,,,WKqrL6L95RhRS2L6qnEcvg,,,,,"['Pizza', 'Restaurants']",False,,Pittza Rella,,,,,,,,,,,,,4,,PA,,,,,True,"4935 Homeville Rd
West Mifflin, PA 15122",,,,,,False,,,,True,,,True,West Mifflin,,,4.0,,business,,,40.3815942,,,-79.8773825,,,,,,,,,,,True,,,,,,,,average,,,,False,[],,,,
False,,,,,,,,,False,False,none,False,,False,86hSYWReOuUJHMA4srZGvw,False,,,True,"['Fast Food', 'Restaurants']",False,,Jack in the Box,False,False,,,,,,1,False,False,,,19,,NV,True,,False,False,True,"6150 Las Vegas Blvd S
Southeast
Las Vegas, NV 89119",,,False,,,False,,,False,False,,no,True,Las Vegas,,,3.0,,business,False,False,36.074457,False,,-115.17348,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,True,['Southeast'],,False,,False
False,,,10:00,,,,,10:00,False,True,none,False,,False,nKfKuPMl6jj1meN3QnmMFg,False,,10:00,False,"['American (Traditional)', 'Restaurants']",False,10:00,The Potato Patch,False,False,,,,,,1,False,False,,,14,,PA,True,22:00,True,False,True,"4800 Kennywood Blvd
West Mifflin, PA 15122",22:00,,False,,,False,10:00,,False,False,22:00,no,True,West Mifflin,,,4.0,,business,False,False,40.390315,False,,-79.865458,22:00,,22:00,22:00,True,False,10:00,,,,False,22:00,False,,,,,10:00,average,,casual,,True,[],,False,,False
False,,,16:00,,,,,16:00,,False,full_bar,False,,True,Fw6Cl8ZxY0Rf819JYqTaLg,False,,,,"['Mexican', 'Restaurants']",True,,Coasta Cantina,False,False,,,,,,2,,False,,,25,,NV,True,23:00,,False,True,"4500 W Tropicana Ave
Las Vegas, NV 89103",22:00,,,,,True,16:00,,False,False,22:00,no,False,Las Vegas,,,2.5,,business,False,False,36.102737,,,-115.202016,,,,23:00,True,False,16:00,,,,False,22:00,True,,,,,16:00,average,,casual,,True,[],,False,,False
False,,,07:00,,,,,06:00,False,False,,False,,False,W8h4bpdBGDIncWRLGxdjHA,False,,07:00,False,"['Pizza', 'Restaurants']",,07:00,Chester's Chicken,False,False,,,,,,1,False,False,,,4,,AZ,True,22:00,False,False,True,"1201 North 59th Ave
Phoenix, AZ 85043",22:00,,False,,,False,08:00,,False,False,22:00,,True,Phoenix,,,1.5,,business,,False,33.461403,False,,-112.184512,22:00,,22:00,22:00,True,False,10:00,,,,True,21:00,False,,,,,07:00,average,,casual,,False,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,False,m0FLMyymdBRHin2xaTqkLw,False,,11:00,False,"['American (Traditional)', 'Restaurants']",True,11:00,TGI Friday's,True,False,,,,,,2,False,False,,,18,,PA,True,23:00,False,False,True,"CONSOL Energy Center
1027 5th Ave
The Hill District
Pittsburgh, PA 15219",23:00,,False,,,True,11:00,,False,False,23:00,free,True,Pittsburgh,,,2.5,,business,False,False,40.438782,True,,-79.990515,23:00,,23:00,23:00,True,False,11:00,,,,True,23:00,True,,,False,,11:00,average,,casual,,True,['The Hill District'],,False,,False
False,,,,,,,,,False,True,full_bar,False,,True,YvfkUv7Kbq_NoaAQLGXQhA,False,,,True,"['Mexican', 'Restaurants']",True,,Raul & Theresa's,False,False,,,,,,2,False,False,,,99,,AZ,True,,False,False,True,"1363 N Litchfield Rd
Goodyear, AZ 85395",,,False,,,False,,,False,False,,no,True,Goodyear,,,3.0,,business,True,False,33.461289,False,,-112.357514,,,,,True,False,,,,,False,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,True,_2RBxybvzNmw2k1_jJTe1Q,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,China Tango,False,False,,,,,,1,False,False,,,120,,NV,True,22:00,True,False,True,"1500 N Green Valley Pkwy
Henderson, NV 89074",21:30,,False,,,False,11:00,,False,True,21:30,no,True,Henderson,,,4.0,,business,True,False,36.0294181,False,,-115.0858742,21:30,,21:30,22:00,True,False,11:00,,,,False,21:30,True,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,False,True,,,,,WEqppm3f_XWwUE58luAHNQ,,,,False,"['Mexican', 'Restaurants']",,,filabertos,,,,,,,,1,False,,,,3,,AZ,True,,False,,,"1075 N 51Et Ave
Phoenix, AZ 85043",,,False,,,,,,,,,,True,Phoenix,,,2.0,,business,,,33.4483771,False,,-112.0740373,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
False,,,17:00,,,,,17:00,False,True,none,True,,False,Mfm2tNreFppzEFY-f69nDg,False,,17:00,False,"['Restaurants', 'Italian']",True,17:00,Cibo,True,False,,,,,,2,False,False,,,21,,PA,True,22:00,False,False,True,"1103 S Braddock Ave
Pittsburgh, PA 15218",22:00,,False,,,True,17:00,,False,False,22:00,no,False,Pittsburgh,False,,3.0,,business,False,True,40.4327827,True,,-79.8938104,21:00,,21:00,22:00,True,False,,,,,False,,False,,,,,17:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,none,False,,False,KJyIMrkHzafvz515f0W8Iw,False,,11:00,False,"['Mexican', 'Restaurants']",False,,Chica Loca Taco,True,False,,,,,,1,False,False,,,20,,PA,True,22:00,True,False,True,"733 Copeland St
Shadyside
Pittsburgh, PA 15232",20:00,,False,,,False,11:00,,False,False,20:00,,False,Pittsburgh,,,3.0,,business,,False,40.4512206,False,,-79.9346006,,,20:00,22:00,True,False,10:00,,,,False,15:00,True,,,,,11:00,average,,casual,,True,['Shadyside'],,False,,False
False,,,,,,,,,False,False,none,False,,True,HpV7_nqKxvuAlcujWu6MmA,False,,,False,"['Fast Food', 'Restaurants']",False,,Carl's Jr,False,False,,,,,,1,True,False,,,11,,NV,True,,False,False,True,"7125 S Rainbow Blvd
Spring Valley
Las Vegas, NV 89113",,,False,,,False,,,False,False,,no,True,Las Vegas,,,3.0,,business,False,False,36.059224,False,,-115.243218,,,,,True,False,,,,,False,,True,,,True,,,average,,casual,,True,['Spring Valley'],,False,,False
,,,11:00,,,,,11:00,False,True,none,,,,YuEJiPWOvk7rm63UinIZYA,,,11:00,False,"['Pizza', 'Restaurants']",,11:00,Urban Slice Pizza,,,,,,,,1,False,,,,4,,WI,True,14:00,False,,,"1308 Dayton
Fl 1
South Campus
Madison, WI 53715",14:00,,False,,,,,,,,14:00,,True,Madison,,,2.5,,business,,,43.071074,False,,-89.4075932,14:00,,14:00,,,,,,,,,,,,,,,11:00,,,,,False,['South Campus'],,,,
False,,,00:00,,,,,00:00,False,False,none,False,,True,suivIX2e8mQKGvbMvbcm2Q,False,,00:00,False,"['Mexican', 'Restaurants']",False,00:00,Filiberto's,False,False,,,,,,1,False,False,,,60,,AZ,True,00:00,True,False,True,"9150 E Indian Bend Rd
Scottsdale, AZ 85258",00:00,,False,,,False,00:00,,False,False,00:00,no,True,Scottsdale,,,3.0,,business,True,False,33.5390978,False,,-111.8847911,00:00,,00:00,00:00,True,False,00:00,,,,False,00:00,True,,,,,00:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,True,l9Xqi_FUukoExs7nBa422w,False,,,False,"['Fast Food', 'Restaurants']",False,,Culver's,False,False,,,,,,1,False,False,,,37,,AZ,True,,True,False,True,"5127 N 99th Ave
Glendale, AZ 85305",,,False,,,False,,,False,False,,free,True,Glendale,,,3.5,,business,False,False,33.5102402,False,,-112.2724547,,,,,True,False,,,,,True,,True,,,True,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,PjBeWzCOCveiPuF-xqUaoQ,False,,11:00,False,"['Pizza', 'Restaurants']",True,11:00,Grimaldi's Pizzeria,False,False,,,,,,2,False,False,,,126,,AZ,True,23:00,False,False,True,"7131 West Ray Rd
Ste 23
Chandler, AZ 85226",22:00,,False,,,True,11:00,,False,False,22:00,no,True,Chandler,,,3.5,,business,True,False,33.3181573,True,,-111.9659168,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,full_bar,False,,True,J-zxZQBf7MVMW-cnoyWbFQ,False,,,False,"['Mexican', 'Restaurants']",True,,Mar Y Tierra,False,False,,,,,,1,False,False,,,17,,NC,True,,False,False,True,"3000 Yorkmont Rd
Charlotte, NC 28208",,,False,,,True,,,False,False,,,False,Charlotte,,,4.0,,business,True,False,35.190878,True,,-80.929697,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,AbRloGhpPBGbGB7Zc1V8hQ,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Rock Taco Cantina,False,False,,,,,,2,False,False,,,28,,AZ,True,02:00,True,True,True,"3111 W Chandler Blvd
Ste 2146
Chandler, AZ 85226",23:00,,False,,,True,11:00,,True,False,23:00,free,False,Chandler,True,,2.5,,business,False,False,33.3052343,True,,-111.9026145,23:00,,23:00,02:00,True,False,11:00,,,,True,00:00,True,,False,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,False,False,,False,,False,tucpCgt7MmgItc0Ka9SThw,False,,,False,"['Chinese', 'Restaurants']",True,,Chuan Xiang Qing,False,,,,,,,2,False,False,,,3,,QC,True,,False,False,True,"51 Rue de La Gaucheti猫re Ouest
Ville-Marie
Montr茅al, QC H2Z 1K1",,,False,,,,,,False,,,no,True,Montr茅al,,,2.5,,business,,False,45.5076538,False,,-73.5603076,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,['Ville-Marie'],,False,,False
False,,,10:00,,,,,10:00,True,True,none,False,,True,IRYj1b1-mlXqABVsl9SoqQ,False,,10:00,False,"['Mexican', 'Restaurants']",False,10:00,Tacos El Gordo,False,False,,,,,,1,False,False,,,1236,,NV,True,05:00,False,False,True,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",03:00,,False,,,False,10:00,,False,False,03:00,no,True,Las Vegas,,,4.5,,business,False,False,36.1314967,False,,-115.1645622,03:00,,03:00,05:00,True,False,10:00,,,,False,15:00,True,,,,,10:00,average,,casual,,True,['The Strip'],,False,,False
,,,18:00,,,,,18:00,False,True,full_bar,False,,False,ZG_DMSNhXhQoQlFBx_qK0w,False,,,False,"['Chinese', 'Restaurants']",True,18:00,Chop Chop Leith,True,False,,,,,,2,False,False,,,20,,EDH,True,22:00,False,False,True,"76 Commercial Street
Leith
Edinburgh EH6 6LX",22:00,,False,,,True,17:00,,False,True,22:00,no,False,Edinburgh,True,,4.0,,business,,False,55.9770251,True,,-3.1727333,22:00,,,22:00,True,False,17:00,,,,False,22:00,True,,,,,18:00,average,,casual,,True,['Leith'],,False,,False
,,,,,,,,,,,full_bar,,,False,YdfOelqCguwnvHxNwlI8Ug,,,,,"['Restaurants', 'Italian']",True,,Carluccio's,False,,,,,,,,,False,,,3,,NV,,,,False,True,"West Tropicana and Hualapai
South Summerlin
Summerlin South, NV 89147",,,,,,,,,,,,,False,Summerlin South,,,2.5,,business,,,36.100263,,,-115.3151822,,,,,,False,,,,,,,,,,,,,,,,,,"['South Summerlin', 'Spring Valley']",,,,
False,,,11:00,,,,,11:00,False,True,none,False,,True,HgV78XGyHNmKXigWXzy2Pg,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Arpino Trattoria,False,False,,,,,,2,False,False,,,35,,PA,True,22:00,True,False,True,"Manor Oak Village
1910 Cochran Rd
Pittsburgh, PA 15220",21:00,,False,,,True,11:00,,False,False,21:00,no,True,Pittsburgh,,,3.5,,business,False,False,40.394199,True,,-80.062986,15:00,,21:00,22:00,False,False,,,,,False,,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,True,True,full_bar,False,,False,sKNqTICN-nyn5hRNmPO8tQ,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Francisco's Mexican Cantina,True,False,,,,,,1,False,False,,,60,,WI,True,00:00,True,False,True,"121 E Main St
Capitol
Madison, WI 53703",22:00,,False,,,False,11:00,,False,True,22:00,no,True,Madison,,,3.5,,business,False,False,43.0750544,True,,-89.3810002,22:00,,22:00,00:00,True,False,,,,,True,,True,,,,,11:00,quiet,,casual,,True,['Capitol'],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,S8O3BoCDEK-te8U-0IvZog,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Tommy V's Urban Kitchen & Bar,False,False,,,,,,2,False,False,,,366,,AZ,True,23:00,False,False,True,"7303 E Indian School Rd
Scottsdale, AZ 85251",22:00,,False,,,True,12:00,,True,False,22:00,no,True,Scottsdale,,,4.5,,business,False,False,33.4947102,True,,-111.924332,22:00,,22:00,23:00,False,False,16:00,,,,True,22:00,False,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,beer_and_wine,False,,False,8qx3xXFwUT_18mgO_8vuCA,False,,,False,"['Pizza', 'Restaurants']",False,,Stoney's Woodfired Pizza,False,False,,,,,,2,False,False,,,6,,NC,True,,False,False,True,"2215 Arysley Town Blvd
Steele Creek
Charlotte, NC 28273",,,False,,,False,,,False,False,,,False,Charlotte,,,4.0,,business,True,False,35.138139,False,,-80.935394,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,['Steele Creek'],,False,,False
False,,,,,,,,,,False,full_bar,False,,False,kYnz70brz0FI0yul-Le5nA,False,,,,"['Pizza', 'Restaurants']",,,Rosati's Pizza,False,False,,,,,,2,,False,,,6,,AZ,True,,,False,True,"Ray and McQueen
Chandler, AZ 85225",,,,,,False,,,False,False,,,True,Chandler,,,2.5,,business,,False,33.3206164,,,-111.8240288,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,[],,False,,False
,,,,,,,,,False,False,full_bar,False,,False,KThAZ2gDjz02l1ZpTADe4g,False,,,False,"['American (Traditional)', 'Restaurants']",,,Bofinger,False,,,,,,,2,False,False,,,4,,QC,True,,False,False,True,"47 Boulevard Brunswick
Dollard-des-Ormeaux
Dollard-des-Ormeaux, QC H9B 1P7",,,False,,,,,,False,False,,no,False,Dollard-des-Ormeaux,,,3.5,,business,False,False,45.4841338,False,,-73.7942443,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,['Dollard-des-Ormeaux'],,False,,False
